# t	x_motor	v_motor	x_cargo	v_cargo	s	E_motor_kin	E_cargo_kin	E_pot_motor	E_spring	E_total
3.876	0.798311	0.292214	-0.430031	-0.337295	1	0.0213472	0.170651	0.101697	0.636577	0.930273
3.877	0.798603	0.294571	-0.430371	-0.339542	1	0.021693	0.172933	0.101402	0.637291	0.933318
3.878	0.798894	0.293663	-0.43071	-0.340098	1	0.0215594	0.1735	0.101109	0.638004	0.934172
3.879	0.799199	0.306973	-0.431048	-0.337681	1	0.0235581	0.171043	0.100802	0.638729	0.934133
3.88	0.799514	0.316835	-0.431384	-0.336692	1	0.0250961	0.170042	0.100487	0.639466	0.935091
3.881	0.799831	0.319463	-0.431723	-0.338493	1	0.0255142	0.171866	0.100169	0.640207	0.937756
3.882	0.80015	0.320959	-0.432059	-0.336706	1	0.0257537	0.170056	0.0998499	0.640949	0.936609
3.883	0.800478	0.329729	-0.4324	-0.340455	1	0.0271803	0.173865	0.0995228	0.641705	0.942273
3.884	0.800812	0.336055	-0.432739	-0.339511	1	0.0282332	0.172902	0.0991899	0.642468	0.942793
3.885	0.801148	0.338508	-0.433078	-0.339389	1	0.0286469	0.172778	0.0988552	0.643234	0.943514
3.886	0.801485	0.338595	-0.433415	-0.33686	1	0.0286617	0.170212	0.098521	0.643998	0.941392
3.887	0.80183	0.347158	-0.433752	-0.337814	1	0.0301297	0.171177	0.0981788	0.644773	0.944259
3.888	0.802174	0.346715	-0.434086	-0.333375	1	0.0300528	0.166709	0.0978377	0.645543	0.940142
3.889	0.802512	0.339873	-0.434418	-0.333102	1	0.0288785	0.166436	0.0975039	0.646305	0.939123
3.89	0.802859	0.349377	-0.434754	-0.336203	1	0.0305161	0.169548	0.0971613	0.647082	0.944308
3.891	0.803208	0.350706	-0.435092	-0.33738	1	0.0307487	0.170738	0.096818	0.647863	0.946167
3.892	0.803568	0.362445	-0.43543	-0.338347	1	0.0328417	0.171718	0.0964638	0.648658	0.949682
3.893	0.803926	0.360292	-0.435767	-0.337304	1	0.0324525	0.170661	0.0961123	0.64945	0.948676
3.894	0.804288	0.363444	-0.436108	-0.341055	1	0.0330228	0.174478	0.0957584	0.650251	0.95351
3.895	0.804646	0.360152	-0.436449	-0.341182	1	0.0324274	0.174608	0.0954083	0.651048	0.953492
3.896	0.805012	0.368488	-0.436792	-0.342932	1	0.0339458	0.176404	0.0950508	0.651858	0.957258
3.897	0.805375	0.36529	-0.437133	-0.341804	1	0.0333592	0.175245	0.0946971	0.652663	0.955964
3.898	0.805746	0.372823	-0.437475	-0.341622	1	0.0347492	0.175058	0.0943367	0.653476	0.95762
3.899	0.806115	0.371686	-0.437817	-0.34277	1	0.0345376	0.176237	0.0939781	0.654291	0.959044
3.9	0.806487	0.374153	-0.438158	-0.341016	1	0.0349977	0.174438	0.0936177	0.655107	0.95816
3.901	0.806868	0.382598	-0.4385	-0.342034	1	0.0365953	0.17548	0.09325	0.655934	0.961259
3.902	0.807254	0.388493	-0.438841	-0.3417	1	0.0377316	0.175139	0.0928772	0.656768	0.962515
3.903	0.807641	0.388637	-0.439184	-0.343295	1	0.0377597	0.176777	0.0925051	0.657604	0.964646
3.904	0.808031	0.39233	-0.439528	-0.343906	1	0.0384807	0.177407	0.0921302	0.658446	0.966464
3.905	0.808439	0.410295	-0.43987	-0.34232	1	0.0420856	0.175775	0.0917388	0.659307	0.968907
3.906	0.808853	0.415779	-0.440212	-0.342305	1	0.0432179	0.175759	0.091343	0.660176	0.970495
3.907	0.809272	0.421255	-0.440553	-0.340908	1	0.0443638	0.174327	0.0909428	0.661049	0.970683
3.908	0.809697	0.426937	-0.440891	-0.337644	1	0.0455687	0.171005	0.0905381	0.661926	0.969038
3.909	0.810122	0.427479	-0.441228	-0.337239	1	0.0456846	0.170595	0.0901338	0.662803	0.969217
3.91	0.810556	0.435436	-0.441567	-0.340009	1	0.0474011	0.173409	0.0897229	0.663694	0.974227
3.911	0.810998	0.444156	-0.441906	-0.338888	1	0.0493187	0.172268	0.0893047	0.664594	0.975485
3.912	0.811436	0.440281	-0.442245	-0.339371	1	0.0484619	0.172759	0.088891	0.66549	0.975602
3.913	0.811884	0.450171	-0.442584	-0.339317	1	0.0506636	0.172704	0.0884691	0.666399	0.978235
3.914	0.81234	0.458547	-0.442922	-0.337872	1	0.0525664	0.171236	0.0880403	0.667316	0.979158
3.915	0.812802	0.46363	-0.44326	-0.338076	1	0.0537382	0.171443	0.0876078	0.66824	0.981028
3.916	0.81327	0.469954	-0.443599	-0.338773	1	0.0552141	0.172151	0.0871704	0.669172	0.983708
3.917	0.81375	0.481988	-0.443937	-0.338499	1	0.0580781	0.171873	0.0867229	0.670119	0.986793
3.918	0.814234	0.486551	-0.444276	-0.33945	1	0.0591831	0.17284	0.0862723	0.671073	0.989368
3.919	0.814718	0.485935	-0.444616	-0.339604	1	0.0590331	0.172996	0.0858235	0.672027	0.98988
3.92	0.815206	0.490264	-0.444956	-0.340622	1	0.0600898	0.174035	0.0853718	0.672988	0.992485
3.921	0.815695	0.490966	-0.445296	-0.339851	1	0.0602618	0.173248	0.0849207	0.67395	0.99238
3.922	0.816191	0.497921	-0.445636	-0.340404	1	0.0619812	0.173813	0.0844644	0.674921	0.995179
3.923	0.816687	0.498402	-0.445976	-0.340212	1	0.0621012	0.173616	0.0840089	0.675893	0.995619
3.924	0.817188	0.502906	-0.446317	-0.341127	1	0.0632287	0.174552	0.0835505	0.676872	0.998203
3.925	0.817694	0.507616	-0.446659	-0.34243	1	0.0644186	0.175888	0.083089	0.677859	1.00125
3.926	0.818196	0.504473	-0.447002	-0.342957	1	0.0636234	0.176429	0.0826317	0.678843	1.00153
3.927	0.8187	0.506083	-0.447345	-0.343508	1	0.0640301	0.176997	0.0821742	0.679831	1.00303
3.928	0.819218	0.520459	-0.447687	-0.342135	1	0.0677195	0.175584	0.0817049	0.680834	1.00584
3.929	0.819737	0.52074	-0.448029	-0.342465	1	0.0677926	0.175924	0.0812368	0.681839	1.00679
3.93	0.820261	0.525622	-0.448372	-0.343077	1	0.0690696	0.176553	0.0807656	0.682851	1.00924
3.931	0.820791	0.532018	-0.448713	-0.341088	1	0.0707608	0.174512	0.08029	0.683869	1.00943
3.932	0.821329	0.540786	-0.449054	-0.340801	1	0.0731123	0.174218	0.079808	0.684898	1.01204
3.933	0.82188	0.553094	-0.449393	-0.339577	1	0.0764782	0.172968	0.0793165	0.685941	1.0147
3.934	0.822439	0.560582	-0.449735	-0.341893	1	0.0785631	0.175337	0.0788199	0.686996	1.01972
3.935	0.823005	0.568242	-0.450076	-0.341287	1	0.0807247	0.174715	0.078318	0.688059	1.02182
3.936	0.823577	0.573625	-0.450415	-0.339125	1	0.0822615	0.172509	0.077813	0.689128	1.02171
3.937	0.824157	0.582438	-0.450752	-0.337087	1	0.0848085	0.170441	0.0773019	0.690205	1.02276
3.938	0.824735	0.579932	-0.451089	-0.337278	1	0.0840804	0.170634	0.0767946	0.691281	1.02279
3.939	0.82532	0.58711	-0.451427	-0.338518	1	0.0861745	0.171891	0.0762828	0.692367	1.02672
3.94	0.825911	0.593229	-0.451768	-0.341108	1	0.0879801	0.174532	0.0757673	0.693464	1.03174
3.941	0.826505	0.595791	-0.45211	-0.341806	1	0.0887418	0.175247	0.0752514	0.694566	1.03381
3.942	0.827101	0.597877	-0.452451	-0.341436	1	0.0893641	0.174867	0.0747354	0.695671	1.03464
3.943	0.827703	0.604761	-0.452792	-0.340885	1	0.091434	0.174304	0.0742153	0.696784	1.03674
3.944	0.828301	0.599159	-0.453134	-0.343121	1	0.089748	0.176598	0.0737017	0.697894	1.03794
3.945	0.828898	0.599164	-0.453478	-0.34423	1	0.0897493	0.177742	0.07319	0.699007	1.03969
3.946	0.829497	0.601206	-0.453823	-0.345214	1	0.0903622	0.17876	0.0726783	0.700124	1.04192
3.947	0.830096	0.601569	-0.454168	-0.344529	1	0.0904714	0.17805	0.0721681	0.701241	1.04193
3.948	0.830705	0.610378	-0.454512	-0.344598	1	0.0931402	0.178122	0.0716522	0.70237	1.04528
3.949	0.831316	0.613224	-0.454855	-0.342836	1	0.0940109	0.176305	0.0711358	0.703501	1.04495
3.95	0.831931	0.616962	-0.4552	-0.345102	1	0.0951606	0.178643	0.0706181	0.70464	1.04906
3.951	0.832549	0.620091	-0.455545	-0.344978	1	0.0961282	0.178515	0.0700996	0.705783	1.05053
3.952	0.833166	0.61893	-0.455894	-0.349712	1	0.0957685	0.183448	0.0695841	0.706932	1.05573
3.953	0.833782	0.617854	-0.456242	-0.348583	1	0.095436	0.182266	0.0690713	0.708079	1.05485
3.954	0.834401	0.621527	-0.456593	-0.350346	1	0.096574	0.184113	0.0685574	0.709233	1.05848
3.955	0.835027	0.627848	-0.456944	-0.351649	1	0.0985482	0.185486	0.0680402	0.710398	1.06247
3.956	0.835646	0.621175	-0.457298	-0.354518	1	0.0964646	0.188525	0.0675304	0.711558	1.06408
3.957	0.836274	0.629598	-0.457655	-0.357322	1	0.0990985	0.191519	0.0670157	0.712734	1.07037
3.958	0.83691	0.637965	-0.458012	-0.356994	1	0.10175	0.191167	0.0664961	0.713919	1.07333
3.959	0.837546	0.638035	-0.458369	-0.356474	1	0.101772	0.19061	0.0659785	0.715106	1.07347
3.96	0.838182	0.638161	-0.458727	-0.358581	1	0.101812	0.19287	0.0654627	0.716295	1.07644
3.961	0.838817	0.637138	-0.459083	-0.356089	1	0.101486	0.190199	0.0649499	0.717482	1.07412
3.962	0.839449	0.634121	-0.459442	-0.359293	1	0.100527	0.193637	0.0644414	0.71867	1.07728
3.963	0.840083	0.635812	-0.459801	-0.359423	1	0.101064	0.193777	0.0639336	0.719861	1.07864
3.964	0.840717	0.635544	-0.460159	-0.358314	1	0.100979	0.192584	0.0634281	0.721051	1.07804
3.965	0.841356	0.641399	-0.460519	-0.359489	1	0.102848	0.193849	0.0629199	0.722251	1.08187
3.966	0.841996	0.642059	-0.460879	-0.360434	1	0.10306	0.194868	0.0624132	0.723454	1.0838
3.967	0.842646	0.652161	-0.46124	-0.361444	1	0.106329	0.195963	0.0619006	0.724671	1.08886
3.968	0.843299	0.654481	-0.461602	-0.362449	1	0.107086	0.197053	0.0613883	0.725893	1.09142
3.969	0.843943	0.646593	-0.461965	-0.363333	1	0.104521	0.198016	0.0608843	0.727108	1.09053
3.97	0.844595	0.653871	-0.462329	-0.36371	1	0.106887	0.198427	0.0603767	0.728333	1.09402
3.971	0.845256	0.663049	-0.462691	-0.362343	1	0.109908	0.196939	0.0598641	0.729568	1.09628
3.972	0.84592	0.665592	-0.46305	-0.359267	1	0.110753	0.193609	0.0593518	0.730804	1.09452
3.973	0.846579	0.660815	-0.463412	-0.362333	1	0.109169	0.196928	0.0588453	0.732039	1.09698
3.974	0.847241	0.664349	-0.463775	-0.362883	1	0.11034	0.197526	0.0583383	0.73328	1.09948
3.975	0.847903	0.663922	-0.464141	-0.3659	1	0.110198	0.200824	0.0578338	0.734525	1.10338
3.976	0.848566	0.664674	-0.464508	-0.367328	1	0.110448	0.202395	0.0573309	0.735774	1.10595
3.977	0.849235	0.671661	-0.464875	-0.367213	1	0.112782	0.202268	0.0568249	0.737032	1.10891
3.978	0.84991	0.676862	-0.465239	-0.364152	1	0.114536	0.19891	0.0563173	0.738294	1.10806
3.979	0.850586	0.677794	-0.465604	-0.365708	1	0.114851	0.200614	0.0558113	0.739559	1.11084
3.98	0.851262	0.678134	-0.46597	-0.365566	1	0.114966	0.200457	0.0553073	0.740827	1.11156
3.981	0.851947	0.686793	-0.466333	-0.3641	1	0.117921	0.198853	0.0547991	0.742104	1.11368
3.982	0.85263	0.685152	-0.466698	-0.364335	1	0.117358	0.19911	0.0542946	0.74338	1.11414
3.983	0.853315	0.686316	-0.467068	-0.37034	1	0.117758	0.205728	0.0537915	0.744667	1.12194
3.984	0.853999	0.6861	-0.467437	-0.369905	1	0.117683	0.205245	0.0532909	0.745953	1.12217
3.985	0.854686	0.689319	-0.467808	-0.370518	1	0.11879	0.205925	0.0527903	0.747246	1.12475
3.986	0.855386	0.701938	-0.468179	-0.371444	1	0.123179	0.206956	0.0522829	0.748556	1.13097
3.987	0.856088	0.704147	-0.468548	-0.368997	1	0.123956	0.204238	0.0517764	0.749867	1.12984
3.988	0.856791	0.704939	-0.468916	-0.368286	1	0.124235	0.203452	0.0512718	0.751179	1.13014
3.989	0.857499	0.709147	-0.469285	-0.368893	1	0.125722	0.204123	0.0507666	0.752498	1.13311
3.99	0.858203	0.705871	-0.46965	-0.365786	1	0.124563	0.200699	0.0502663	0.753811	1.12934
3.991	0.858901	0.700494	-0.470016	-0.366506	1	0.122673	0.20149	0.0497723	0.755119	1.12905
3.992	0.859615	0.715751	-0.470382	-0.365916	1	0.128075	0.200842	0.0492699	0.756446	1.13463
3.993	0.860341	0.728411	-0.470747	-0.365165	1	0.132646	0.200018	0.0487613	0.757789	1.13921
3.994	0.86108	0.740596	-0.471111	-0.364008	1	0.137121	0.198753	0.0482469	0.759147	1.14327
3.995	0.861823	0.744759	-0.471476	-0.3652	1	0.138667	0.200056	0.0477323	0.760513	1.14697
3.996	0.862573	0.752243	-0.471842	-0.366649	1	0.141467	0.201647	0.0472153	0.761891	1.15222
3.997	0.863328	0.756778	-0.47221	-0.367375	1	0.143178	0.202446	0.046698	0.763277	1.1556
3.998	0.864084	0.757737	-0.472573	-0.363672	1	0.143541	0.198386	0.046183	0.76466	1.15277
3.999	0.864839	0.757399	-0.472937	-0.36386	1	0.143413	0.198592	0.045671	0.766045	1.15372
4	0.865594	0.756549	-0.473303	-0.366742	1	0.143092	0.20175	0.0451624	0.767433	1.15744
4.001	0.866348	0.755481	-0.473668	-0.365342	0	0.142688	0.200213	1.8764	0.76882	2.98812
4.002	0.867091	0.7407	-0.474036	-0.368207	0	0.137159	0.203365	1.87962	0.770199	2.99034
4.003	0.86783	0.736008	-0.474405	-0.368911	0	0.135427	0.204143	1.88282	0.771575	2.99397
4.004	0.868561	0.727008	-0.474775	-0.370273	0	0.132135	0.205653	1.88599	0.772942	2.99672
4.005	0.869291	0.727443	-0.475147	-0.371809	0	0.132293	0.207363	1.88917	0.774313	3.00314
4.006	0.870024	0.729263	-0.475522	-0.375373	0	0.132956	0.211357	1.89235	0.775692	3.01236
4.007	0.870744	0.717858	-0.475892	-0.36996	0	0.12883	0.205305	1.89549	0.777051	3.00668
4.008	0.871449	0.701885	-0.476258	-0.366641	0	0.123161	0.201638	1.89856	0.778387	3.00175
4.009	0.872143	0.690509	-0.476628	-0.370384	0	0.119201	0.205776	1.90158	0.779715	3.00628
4.01	0.872828	0.681905	-0.476998	-0.369994	0	0.116249	0.205343	1.90457	0.781033	3.0072
4.011	0.873501	0.670136	-0.477367	-0.36911	0	0.11227	0.204363	1.90751	0.782336	3.00648
4.012	0.874168	0.663069	-0.477739	-0.372584	0	0.109915	0.208228	1.91042	0.783635	3.0122
4.013	0.874826	0.655185	-0.47811	-0.370904	0	0.107317	0.206354	1.9133	0.784924	3.0119
4.014	0.875479	0.650431	-0.478482	-0.371995	0	0.105765	0.207571	1.91616	0.786209	3.01571
4.015	0.876127	0.644451	-0.478852	-0.370612	0	0.103829	0.20603	1.919	0.787486	3.01634
4.016	0.876768	0.638011	-0.479224	-0.371653	0	0.101764	0.207189	1.92181	0.788758	3.01952
4.017	0.877399	0.627948	-0.479594	-0.370639	0	0.0985796	0.206059	1.92457	0.790016	3.01923
4.018	0.878025	0.622639	-0.479967	-0.373422	0	0.0969198	0.209166	1.92732	0.791272	3.02468
4.019	0.87864	0.612191	-0.48034	-0.373079	0	0.0936945	0.208782	1.93002	0.792516	3.02501
4.02	0.879244	0.60028	-0.480713	-0.373502	0	0.0900839	0.209256	1.93267	0.793746	3.02576
4.021	0.879838	0.591638	-0.481084	-0.370435	0	0.087509	0.205833	1.93529	0.794962	3.02359
4.022	0.880428	0.586718	-0.481454	-0.37105	0	0.0860595	0.206517	1.93789	0.796174	3.02664
4.023	0.881015	0.583697	-0.481827	-0.372702	0	0.0851757	0.20836	1.94047	0.797385	3.03139
4.024	0.88159	0.571568	-0.482199	-0.372181	0	0.0816726	0.207778	1.943	0.798581	3.03103
4.025	0.882155	0.562069	-0.482572	-0.373762	0	0.0789803	0.209547	1.94549	0.799768	3.03379
4.026	0.882716	0.557531	-0.482947	-0.374825	0	0.0777102	0.21074	1.94797	0.800951	3.03737
4.027	0.883268	0.549178	-0.483323	-0.376432	0	0.075399	0.212551	1.95041	0.802127	3.04048
4.028	0.883814	0.543216	-0.483702	-0.378657	0	0.0737708	0.215072	1.95282	0.803299	3.04496
4.029	0.884344	0.526634	-0.48408	-0.378148	0	0.0693359	0.214494	1.95516	0.80445	3.04344
4.03	0.88486	0.512776	-0.484459	-0.380002	0	0.0657349	0.216603	1.95744	0.805586	3.04537
4.031	0.885376	0.512357	-0.484843	-0.383935	0	0.0656274	0.221109	1.95973	0.806728	3.05319
4.032	0.885881	0.501646	-0.485227	-0.384256	0	0.0629123	0.221479	1.96196	0.807858	3.05421
4.033	0.886379	0.495338	-0.485612	-0.385162	0	0.06134	0.222525	1.96417	0.808981	3.05702
4.034	0.886874	0.491322	-0.485999	-0.387087	0	0.0603492	0.224754	1.96636	0.810102	3.06157
4.035	0.887357	0.480331	-0.486384	-0.385044	0	0.0576796	0.222388	1.96851	0.811208	3.05978
4.036	0.887835	0.475297	-0.486769	-0.385384	0	0.0564767	0.222781	1.97063	0.812308	3.0622
4.037	0.888308	0.46971	-0.487154	-0.384995	0	0.0551569	0.222331	1.97273	0.813402	3.06362
4.038	0.88878	0.468561	-0.487541	-0.387073	0	0.0548873	0.224739	1.97483	0.814497	3.06895
4.039	0.889244	0.460852	-0.487926	-0.385876	0	0.0530961	0.22335	1.97689	0.815582	3.06892
4.04	0.889699	0.451302	-0.488314	-0.387876	0	0.0509184	0.225672	1.97891	0.816658	3.07216
4.041	0.890147	0.444936	-0.488702	-0.387754	0	0.049492	0.22553	1.9809	0.817726	3.07365
4.042	0.890587	0.437222	-0.48909	-0.388182	0	0.0477907	0.226028	1.98286	0.818786	3.07547
4.043	0.891015	0.424306	-0.489477	-0.387567	0	0.0450089	0.225313	1.98477	0.819829	3.07492
4.044	0.891431	0.412812	-0.489865	-0.388483	0	0.0426033	0.226379	1.98662	0.820859	3.07646
4.045	0.89184	0.405865	-0.490256	-0.390584	0	0.0411815	0.228834	1.98844	0.821884	3.08034
4.046	0.892245	0.402465	-0.490647	-0.39147	0	0.0404944	0.229873	1.99025	0.822906	3.08353
4.047	0.89264	0.39191	-0.491036	-0.389743	0	0.0383985	0.227849	1.99202	0.823913	3.08218
4.048	0.893023	0.379371	-0.491428	-0.392155	0	0.0359806	0.230678	1.99372	0.824907	3.08529
4.049	0.893402	0.37563	-0.491819	-0.391384	0	0.0352744	0.229772	1.99542	0.825897	3.08636
4.05	0.893774	0.368763	-0.492208	-0.389212	0	0.0339966	0.227229	1.99708	0.826875	3.08518
4.051	0.894135	0.358163	-0.492593	-0.385189	0	0.0320701	0.222556	1.99869	0.827835	3.08115
4.052	0.894486	0.347501	-0.492981	-0.387565	0	0.0301893	0.22531	2.00026	0.828785	3.08455
4.053	0.894833	0.344251	-0.49337	-0.389097	0	0.0296271	0.227095	2.00182	0.829733	3.08827
4.054	0.89518	0.344096	-0.49376	-0.391045	0	0.0296005	0.229374	2.00337	0.830684	3.09303
4.055	0.895517	0.333561	-0.494154	-0.394009	0	0.0278157	0.232865	2.00488	0.831626	3.09718
4.056	0.89585	0.329942	-0.49455	-0.396307	0	0.0272155	0.235589	2.00637	0.832567	3.10174
4.057	0.896177	0.323742	-0.494948	-0.397813	0	0.0262023	0.237382	2.00783	0.833502	3.10492
4.058	0.896497	0.317086	-0.495346	-0.397875	0	0.0251359	0.237457	2.00927	0.834429	3.10629
4.059	0.896807	0.306563	-0.495743	-0.398045	0	0.0234953	0.23766	2.01066	0.835344	3.10716
4.06	0.89711	0.299782	-0.49614	-0.397178	0	0.0224674	0.236626	2.01202	0.836249	3.10736
4.061	0.897408	0.294573	-0.496539	-0.398686	0	0.0216934	0.238426	2.01335	0.837149	3.11062
4.062	0.897697	0.286279	-0.496939	-0.400716	0	0.0204889	0.24086	2.01465	0.838042	3.11404
4.063	0.897982	0.281347	-0.49734	-0.401084	0	0.0197891	0.241302	2.01593	0.83893	3.11595
4.064	0.898257	0.271427	-0.497743	-0.4028	0	0.0184181	0.243372	2.01716	0.839807	3.11876
4.065	0.898526	0.266476	-0.498143	-0.400786	0	0.0177524	0.240944	2.01837	0.840676	3.11775
4.066	0.898782	0.252158	-0.498545	-0.402039	0	0.0158959	0.242453	2.01952	0.841528	3.1194
4.067	0.899024	0.239315	-0.498948	-0.403148	0	0.0143179	0.243792	2.02061	0.842366	3.12109
4.068	0.899263	0.235713	-0.499353	-0.405053	0	0.0138902	0.246102	2.02169	0.843202	3.12488
4.069	0.899483	0.216553	-0.499756	-0.403526	0	0.0117238	0.24425	2.02267	0.844011	3.12266
4.07	0.899687	0.200781	-0.500158	-0.402196	0	0.0100783	0.242642	2.02359	0.844799	3.12111
4.071	0.899883	0.192939	-0.500559	-0.400841	0	0.00930639	0.24101	2.02447	0.845574	3.12036
4.072	0.900065	0.178769	-0.500958	-0.399281	0	0.00798956	0.239138	2.02529	0.84633	3.11875
4.073	0.900244	0.176201	-0.501356	-0.398137	0	0.00776168	0.237769	2.0261	0.847082	3.11871
4.074	0.900418	0.170222	-0.501755	-0.398814	0	0.00724388	0.238579	2.02688	0.847826	3.12053
4.075	0.900584	0.163491	-0.502155	-0.40048	0	0.00668236	0.240576	2.02763	0.848565	3.12345
4.076	0.900737	0.149451	-0.502556	-0.400964	0	0.00558388	0.241159	2.02832	0.849286	3.12435
4.077	0.900884	0.143575	-0.502954	-0.398656	0	0.00515341	0.23839	2.02898	0.849996	3.12252
4.078	0.90102	0.132547	-0.503353	-0.399019	0	0.0043922	0.238825	2.02959	0.850694	3.1235
4.079	0.901149	0.126098	-0.503752	-0.399417	0	0.00397516	0.239301	2.03017	0.851383	3.12483
4.08	0.901267	0.114585	-0.504151	-0.399516	0	0.00328245	0.23942	2.0307	0.852058	3.12546
4.081	0.901373	0.102773	-0.50455	-0.399223	0	0.00264058	0.239069	2.03118	0.852717	3.12561
4.082	0.901471	0.0949804	-0.504947	-0.397313	0	0.00225532	0.236787	2.03162	0.853364	3.12403
4.083	0.901559	0.0846493	-0.505346	-0.398814	0	0.00179138	0.238579	2.03202	0.854	3.12639
4.084	0.901639	0.0774648	-0.505741	-0.395599	0	0.0015002	0.234748	2.03238	0.854622	3.12325
4.085	0.901706	0.063813	-0.506137	-0.395564	0	0.00101802	0.234706	2.03269	0.855227	3.12364
4.086	0.901766	0.0560989	-0.50653	-0.393462	0	0.000786773	0.232218	2.03295	0.855819	3.12178
4.087	0.901819	0.049684	-0.506924	-0.394349	0	0.000617126	0.233266	2.03319	0.856404	3.12348
4.088	0.901867	0.0449504	-0.507315	-0.391338	0	0.000505135	0.229718	2.03341	0.856979	3.12061
4.089	0.901914	0.0438223	-0.507709	-0.393918	0	0.000480098	0.232757	2.03362	0.857556	3.12441
4.09	0.901953	0.0362238	-0.508106	-0.397701	0	0.000328041	0.237249	2.0338	0.858128	3.1295
4.091	0.901989	0.0326075	-0.508505	-0.398937	0	0.000265812	0.238727	2.03396	0.858697	3.13165
4.092	0.902016	0.0238308	-0.508905	-0.400132	0	0.000141976	0.240158	2.03408	0.859257	3.13364
4.093	0.902039	0.0201275	-0.509305	-0.400067	0	0.000101279	0.24008	2.03419	0.859812	3.13418
4.094	0.902052	0.00924162	-0.509704	-0.399111	0	2.13519e-05	0.238934	2.03424	0.860351	3.13355
4.095	0.902053	-0.00173623	-0.510101	-0.397423	0	7.53625e-07	0.236918	2.03425	0.860874	3.13204
4.096	0.902044	-0.0120157	-0.510498	-0.396829	0	3.60942e-05	0.23621	2.03421	0.861383	3.13184
4.097	0.902031	-0.0165993	-0.51089	-0.392878	0	6.88841e-05	0.231529	2.03415	0.861881	3.12763
4.098	0.902008	-0.0265082	-0.511285	-0.395004	0	0.000175672	0.234042	2.03404	0.862369	3.13063
4.099	0.901975	-0.0355196	-0.51168	-0.395564	0	0.000315411	0.234706	2.0339	0.862846	3.13177
4.1	0.901944	-0.0348547	-0.512074	-0.393981	0	0.000303713	0.232831	2.03376	0.863321	3.13021
4.101	0.901901	-0.0459471	-0.512467	-0.393527	0	0.000527784	0.232295	2.03356	0.863782	3.13017
4.102	0.901853	-0.0507886	-0.512861	-0.394027	0	0.00064487	0.232886	2.03335	0.864237	3.13112
4.103	0.9018	-0.0569914	-0.513257	-0.396444	0	0.000812006	0.235752	2.03311	0.864687	3.13436
4.104	0.901744	-0.0589166	-0.513654	-0.397081	0	0.000867791	0.236511	2.03285	0.865136	3.13537
4.105	0.901685	-0.0615173	-0.514053	-0.398961	0	0.000946096	0.238755	2.03259	0.865584	3.13788
4.106	0.901618	-0.0708819	-0.514452	-0.398872	0	0.00125606	0.238648	2.03229	0.866019	3.13821
4.107	0.901551	-0.0697086	-0.514851	-0.39956	0	0.00121482	0.239472	2.03199	0.866457	3.13913
4.108	0.901482	-0.0723301	-0.515248	-0.397596	0	0.00130791	0.237123	2.03168	0.86689	3.137
4.109	0.901411	-0.0740546	-0.515645	-0.397186	0	0.00137102	0.236635	2.03136	0.867319	3.13668
4.11	0.90134	-0.0748408	-0.516042	-0.396367	0	0.00140029	0.23566	2.03103	0.867747	3.13584
